Nordeste;PI;2020-07-31;570
Nordeste;PI;2020-07-31;10
Nordeste;PI;2020-07-31;155
Nordeste;PI;2020-07-31;4
Nordeste;PI;2020-07-31;214
Nordeste;PI;2020-07-31;28
Nordeste;PI;2020-07-31;15
Nordeste;PI;2020-07-31;10
Nordeste;PI;2020-07-31;53
Nordeste;PI;2020-07-31;91
Nordeste;PI;2020-07-31;1684
Nordeste;PI;2020-07-31;0
Nordeste;PI;2020-07-31;200
Nordeste;PI;2020-07-31;112
Nordeste;PI;2020-07-31;13
Nordeste;PI;2020-07-31;102
Nordeste;PI;2020-07-31;95
Nordeste;PI;2020-07-31;10
Nordeste;PI;2020-07-31;49
Nordeste;PI;2020-07-31;74
Nordeste;PI;2020-07-31;564
Nordeste;PI;2020-07-31;46
Nordeste;PI;2020-07-31;84
Nordeste;PI;2020-07-31;60
Nordeste;PI;2020-07-31;21
Nordeste;PI;2020-07-31;51
Nordeste;PI;2020-07-31;4
Nordeste;PI;2020-07-31;15
Nordeste;PI;2020-07-31;88
Nordeste;PI;2020-07-31;2
Nordeste;PI;2020-07-31;58
Nordeste;PI;2020-07-31;91
Nordeste;PI;2020-07-31;23
Nordeste;PI;2020-07-31;64
Nordeste;PI;2020-07-31;6
Nordeste;PI;2020-07-31;735
Nordeste;PI;2020-07-31;43
Nordeste;PI;2020-07-31;53
Nordeste;PI;2020-07-31;4
Nordeste;PI;2020-07-31;43
Nordeste;PI;2020-07-31;157
Nordeste;PI;2020-07-31;1
Nordeste;PI;2020-07-31;718
Nordeste;PI;2020-07-31;24
Nordeste;PI;2020-07-31;1
Nordeste;PI;2020-07-31;32
Nordeste;PI;2020-07-31;449
Nordeste;PI;2020-07-31;27
Nordeste;PI;2020-07-31;18
Nordeste;PI;2020-07-31;2
Nordeste;PI;2020-07-31;25
Nordeste;PI;2020-07-31;94
Nordeste;PI;2020-07-31;21
Nordeste;PI;2020-07-31;37
Nordeste;PI;2020-07-31;53
Nordeste;PI;2020-07-31;8
Nordeste;PI;2020-07-31;104
Nordeste;PI;2020-07-31;185
Nordeste;PI;2020-07-31;109
Nordeste;PI;2020-07-31;86
Nordeste;PI;2020-07-31;79
Nordeste;PI;2020-07-31;20
Nordeste;PI;2020-07-31;17
Nordeste;PI;2020-07-31;7
Nordeste;PI;2020-07-31;62
Nordeste;PI;2020-07-31;0
Nordeste;PI;2020-07-31;21
Nordeste;PI;2020-07-31;10
Nordeste;PI;2020-07-31;0
Nordeste;PI;2020-07-31;321
Nordeste;PI;2020-07-31;257
Nordeste;PI;2020-07-31;600
Nordeste;PI;2020-07-31;39
Nordeste;PI;2020-07-31;10
Nordeste;PI;2020-07-31;10
Nordeste;PI;2020-07-31;75
Nordeste;PI;2020-07-31;150
Nordeste;PI;2020-07-31;154
Nordeste;PI;2020-07-31;33
Nordeste;PI;2020-07-31;152
Nordeste;PI;2020-07-31;17
Nordeste;PI;2020-07-31;16
Nordeste;PI;2020-07-31;307
Nordeste;PI;2020-07-31;1318
